333132,Oil and Gas Field Machinery and Equipment Manufacturing,Firms,470,28,117,73,73,291,116,28,435,35,,,,,,,,,,,,,,,,,,,,,,,,
333132,Oil and Gas Field Machinery and Equipment Manufacturing,Establishments,555,28,117,73,73,291,117,37,445,110,,,,,,,,,,,,,,,,,,,,,,,,
333132,Oil and Gas Field Machinery and Equipment Manufacturing,Employment,"28,634",0,252,503,976,"1,731","4,594","3,977","10,302","18,332",,,,,,,,,,,,,,,,,,,,,,,,
333132,Oil and Gas Field Machinery and Equipment Manufacturing,"Annual Payroll ($1,000)","1,444,705","1,726","9,336","21,599","38,101","70,762","202,449","187,495","460,706","983,999",,,,,,,,,,,,,,,,,,,,,,,,
3332,Industrial Machinery Manufacturing,Firms,"3,843",210,974,662,660,"2,506",930,257,"3,693",150,,,,,,,,,,,,,,,,,,,,,,,,
3332,Industrial Machinery Manufacturing,Establishments,"4,060",210,974,663,660,"2,507",965,318,"3,790",270,,,,,,,,,,,,,,,,,,,,,,,,
3332,Industrial Machinery Manufacturing,Employment,"136,323",0,"2,192","4,375","8,981","15,548","36,164","35,581","87,293","49,030",,,,,,,,,,,,,,,,,,,,,,,,
3332,Industrial Machinery Manufacturing,"Annual Payroll ($1,000)","7,239,683","26,107","77,790","167,019","373,795","644,711","1,708,892","1,898,270","4,251,873","2,987,810",,,,,,,,,,,,,,,,,,,,,,,,
33321,Sawmill and Woodworking Machinery Manufacturing,Firms,277,21,75,51,45,192,68,11,271,6,,,,,,,,,,,,,,,,,,,,,,,,
33321,Sawmill and Woodworking Machinery Manufacturing,Establishments,288,21,75,51,45,192,73,15,280,8,,,,,,,,,,,,,,,,,,,,,,,,
33321,Sawmill and Woodworking Machinery Manufacturing,Employment,"6,986",0,174,327,627,"1,128","2,731","1,678","5,537","1,449",,,,,,,,,,,,,,,,,,,,,,,,
33321,Sawmill and Woodworking Machinery Manufacturing,"Annual Payroll ($1,000)","302,363","2,940","4,547","10,736","26,437","44,660","117,219","76,543","238,422","63,941",,,,,,,,,,,,,,,,,,,,,,,,
333210,Sawmill and Woodworking Machinery Manufacturing,Firms,277,21,75,51,45,192,68,11,271,6,,,,,,,,,,,,,,,,,,,,,,,,
333210,Sawmill and Woodworking Machinery Manufacturing,Establishments,288,21,75,51,45,192,73,15,280,8,,,,,,,,,,,,,,,,,,,,,,,,
333210,Sawmill and Woodworking Machinery Manufacturing,Employment,"6,986",0,174,327,627,"1,128","2,731","1,678","5,537","1,449",,,,,,,,,,,,,,,,,,,,,,,,
333210,Sawmill and Woodworking Machinery Manufacturing,"Annual Payroll ($1,000)","302,363","2,940","4,547","10,736","26,437","44,660","117,219","76,543","238,422","63,941",,,,,,,,,,,,,,,,,,,,,,,,
33322,Plastics and Rubber Industry Machinery Manufacturing,Firms,518,33,147,91,75,346,125,26,497,21,,,,,,,,,,,,,,,,,,,,,,,,
33322,Plastics and Rubber Industry Machinery Manufacturing,Establishments,530,33,147,91,75,346,125,29,500,30,,,,,,,,,,,,,,,,,,,,,,,,
33322,Plastics and Rubber Industry Machinery Manufacturing,Employment,"15,284",0,311,612,"1,039","1,962","5,042","3,713","10,717","4,567",,,,,,,,,,,,,,,,,,,,,,,,
33322,Plastics and Rubber Industry Machinery Manufacturing,"Annual Payroll ($1,000)","716,797","7,266","10,743","22,762","42,707","83,478","220,421","181,365","485,264","231,533",,,,,,,,,,,,,,,,,,,,,,,,
333220,Plastics and Rubber Industry Machinery Manufacturing,Firms,518,33,147,91,75,346,125,26,497,21,,,,,,,,,,,,,,,,,,,,,,,,
333220,Plastics and Rubber Industry Machinery Manufacturing,Establishments,530,33,147,91,75,346,125,29,500,30,,,,,,,,,,,,,,,,,,,,,,,,
333220,Plastics and Rubber Industry Machinery Manufacturing,Employment,"15,284",0,311,612,"1,039","1,962","5,042","3,713","10,717","4,567",,,,,,,,,,,,,,,,,,,,,,,,
333220,Plastics and Rubber Industry Machinery Manufacturing,"Annual Payroll ($1,000)","716,797","7,266","10,743","22,762","42,707","83,478","220,421","181,365","485,264","231,533",,,,,,,,,,,,,,,,,,,,,,,,
33329,Other Industrial Machinery Manufacturing,Firms,"3,058",156,752,520,540,"1,968",739,221,"2,928",130,,,,,,,,,,,,,,,,,,,,,,,,
33329,Other Industrial Machinery Manufacturing,Establishments,"3,242",156,752,521,540,"1,969",767,274,"3,010",232,,,,,,,,,,,,,,,,,,,,,,,,
33329,Other Industrial Machinery Manufacturing,Employment,"114,053",0,"1,707","3,436","7,315","12,458","28,391","30,190","71,039","43,014",,,,,,,,,,,,,,,,,,,,,,,,
33329,Other Industrial Machinery Manufacturing,"Annual Payroll ($1,000)","6,220,523","15,901","62,500","133,521","304,651","516,573","1,371,252","1,640,362","3,528,187","2,692,336",,,,,,,,,,,,,,,,,,,,,,,,
333291,Paper Industry Machinery Manufacturing,Firms,260,12,59,42,53,166,65,17,248,12,,,,,,,,,,,,,,,,,,,,,,,,
333291,Paper Industry Machinery Manufacturing,Establishments,287,12,59,42,53,166,67,24,257,30,,,,,,,,,,,,,,,,,,,,,,,,
333291,Paper Industry Machinery Manufacturing,Employment,"9,968",0,[c],304,732,[g],"2,449","2,613",[i],[h],,,,,,,,,,,,,,,,,,,,,,,,
333291,Paper Industry Machinery Manufacturing,"Annual Payroll ($1,000)","511,506",518,(D),"11,431","30,241",(D),"117,806","141,287",(D),(D),,,,,,,,,,,,,,,,,,,,,,,,
333292,Textile Machinery Manufacturing,Firms,355,24,125,64,55,268,67,18,353,2,,,,,,,,,,,,,,,,,,,,,,,,
333292,Textile Machinery Manufacturing,Establishments,371,24,125,64,55,268,72,25,365,6,,,,,,,,,,,,,,,,,,,,,,,,
333292,Textile Machinery Manufacturing,Employment,"7,385",0,[e],410,730,[g],"2,362","2,751",[i],[f],,,,,,,,,,,,,,,,,,,,,,,,
333292,Textile Machinery Manufacturing,"Annual Payroll ($1,000)","294,330","5,078",(D),"12,303","24,822",(D),"94,787","107,626",(D),(D),,,,,,,,,,,,,,,,,,,,,,,,
333293,Printing Machinery and Equipment Manufacturing,Firms,447,24,100,76,90,290,114,25,429,18,,,,,,,,,,,,,,,,,,,,,,,,
333293,Printing Machinery and Equipment Manufacturing,Establishments,478,24,100,76,90,290,119,31,440,38,,,,,,,,,,,,,,,,,,,,,,,,
333293,Printing Machinery and Equipment Manufacturing,Employment,"14,664",0,214,498,"1,229","1,941","4,804","2,453","9,198","5,466",,,,,,,,,,,,,,,,,,,,,,,,
333293,Printing Machinery and Equipment Manufacturing,"Annual Payroll ($1,000)","762,232","1,541","8,995","19,958","49,904","80,398","227,722","130,863","438,983","323,249",,,,,,,,,,,,,,,,,,,,,,,,
333294,Food Product Machinery Manufacturing,Firms,509,30,110,82,92,314,135,44,493,16,,,,,,,,,,,,,,,,,,,,,,,,
333294,Food Product Machinery Manufacturing,Establishments,534,30,110,82,92,314,142,55,511,23,,,,,,,,,,,,,,,,,,,,,,,,
333294,Food Product Machinery Manufacturing,Employment,"17,476",0,250,546,"1,271","2,067","5,301","6,240","13,608","3,868",,,,,,,,,,,,,,,,,,,,,,,,
333294,Food Product Machinery Manufacturing,"Annual Payroll ($1,000)","853,348","4,010","9,044","20,701","50,872","84,627","228,288","338,959","651,874","201,474",,,,,,,,,,,,,,,,,,,,,,,,
333295,Semiconductor Machinery Manufacturing,Firms,242,9,50,26,27,112,68,33,213,29,,,,,,,,,,,,,,,,,,,,,,,,
333295,Semiconductor Machinery Manufacturing,Establishments,263,9,50,27,27,113,69,36,218,45,,,,,,,,,,,,,,,,,,,,,,,,
333295,Semiconductor Machinery Manufacturing,Employment,"27,061",0,118,186,368,672,"2,890","5,102","8,664","18,397",,,,,,,,,,,,,,,,,,,,,,,,
333295,Semiconductor Machinery Manufacturing,"Annual Payroll ($1,000)","1,997,589",616,"8,646","8,046","20,789","38,097","227,054","368,237","633,388","1,364,201",,,,,,,,,,,,,,,,,,,,,,,,
333298,All Other Industrial Machinery Manufacturing,Firms,"1,262",57,308,230,223,818,291,87,"1,196",66,,,,,,,,,,,,,,,,,,,,,,,,
333298,All Other Industrial Machinery Manufacturing,Establishments,"1,309",57,308,230,223,818,298,103,"1,219",90,,,,,,,,,,,,,,,,,,,,,,,,
333298,All Other Industrial Machinery Manufacturing,Employment,"37,499",0,713,"1,492","2,985","5,190","10,585","11,031","26,806","10,693",,,,,,,,,,,,,,,,,,,,,,,,
333298,All Other Industrial Machinery Manufacturing,"Annual Payroll ($1,000)","1,801,518","4,138","22,497","61,082","128,023","215,740","475,595","553,390","1,244,725","556,793",,,,,,,,,,,,,,,,,,,,,,,,
3333,Commercial and Service Industry Machinery Manufacturing,Firms,"2,196",148,613,366,333,"1,460",459,155,"2,074",122,,,,,,,,,,,,,,,,,,,,,,,,
3333,Commercial and Service Industry Machinery Manufacturing,Establishments,"2,358",148,613,366,335,"1,462",473,196,"2,131",227,,,,,,,,,,,,,,,,,,,,,,,,
3333,Commercial and Service Industry Machinery Manufacturing,Employment,"93,694",0,"1,358","2,455","4,641","8,454","18,973","23,201","50,628","43,066",,,,,,,,,,,,,,,,,,,,,,,,
3333,Commercial and Service Industry Machinery Manufacturing,"Annual Payroll ($1,000)","4,332,371","15,340","50,215","98,397","191,500","355,452","800,253","1,091,695","2,247,400","2,084,971",,,,,,,,,,,,,,,,,,,,,,,,
33331,Commercial and Service Industry Machinery Manufacturing,Firms,"2,196",148,613,366,333,"1,460",459,155,"2,074",122,,,,,,,,,,,,,,,,,,,,,,,,
33331,Commercial and Service Industry Machinery Manufacturing,Establishments,"2,358",148,613,366,335,"1,462",473,196,"2,131",227,,,,,,,,,,,,,,,,,,,,,,,,
33331,Commercial and Service Industry Machinery Manufacturing,Employment,"93,694",0,"1,358","2,455","4,641","8,454","18,973","23,201","50,628","43,066",,,,,,,,,,,,,,,,,,,,,,,,
33331,Commercial and Service Industry Machinery Manufacturing,"Annual Payroll ($1,000)","4,332,371","15,340","50,215","98,397","191,500","355,452","800,253","1,091,695","2,247,400","2,084,971",,,,,,,,,,,,,,,,,,,,,,,,
333311,Automatic Vending Machine Manufacturing,Firms,95,5,29,7,17,58,20,8,86,9,,,,,,,,,,,,,,,,,,,,,,,,
333311,Automatic Vending Machine Manufacturing,Establishments,98,5,29,7,17,58,20,8,86,12,,,,,,,,,,,,,,,,,,,,,,,,
333311,Automatic Vending Machine Manufacturing,Employment,"6,137",0,63,[b],232,[e],995,"1,125",[g],[h],,,,,,,,,,,,,,,,,,,,,,,,
333311,Automatic Vending Machine Manufacturing,"Annual Payroll ($1,000)","206,903",571,"2,407",(D),"7,242",(D),"36,698","46,654",(D),(D),,,,,,,,,,,,,,,,,,,,,,,,
333312,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing",Firms,46,0,12,6,7,25,10,10,45,1,,,,,,,,,,,,,,,,,,,,,,,,
333312,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing",Establishments,48,0,12,6,7,25,11,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,
333312,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing",Employment,"2,785",0,20,[b],105,[c],450,"1,779",[g],[e],,,,,,,,,,,,,,,,,,,,,,,,
333312,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing","Annual Payroll ($1,000)","110,251",0,514,(D),"4,645",(D),"17,235","72,950",(D),(D),,,,,,,,,,,,,,,,,,,,,,,,
333313,Office Machinery Manufacturing,Firms,100,4,27,9,17,57,22,9,88,12,,,,,,,,,,,,,,,,,,,,,,,,
333313,Office Machinery Manufacturing,Establishments,110,4,27,9,18,58,24,10,92,18,,,,,,,,,,,,,,,,,,,,,,,,
333313,Office Machinery Manufacturing,Employment,"9,038",0,56,56,229,341,755,"1,187","2,283","6,755",,,,,,,,,,,,,,,,,,,,,,,,
333313,Office Machinery Manufacturing,"Annual Payroll ($1,000)","494,591","1,742","2,282","2,716","10,146","16,886","28,061","62,294","107,241","387,350",,,,,,,,,,,,,,,,,,,,,,,,
333314,Optical Instrument and Lens Manufacturing,Firms,430,32,110,73,64,279,84,33,396,34,,,,,,,,,,,,,,,,,,,,,,,,
333314,Optical Instrument and Lens Manufacturing,Establishments,452,32,110,73,64,279,87,39,405,47,,,,,,,,,,,,,,,,,,,,,,,,
333314,Optical Instrument and Lens Manufacturing,Employment,"16,915",0,231,503,910,"1,644","3,312","4,278","9,234","7,681",,,,,,,,,,,,,,,,,,,,,,,,
333314,Optical Instrument and Lens Manufacturing,"Annual Payroll ($1,000)","931,389","1,725","9,571","24,337","42,632","78,265","163,957","271,238","513,460","417,929",,,,,,,,,,,,,,,,,,,,,,,,
333315,Photographic and Photocopying Equipment Manufacturing,Firms,279,22,98,51,41,212,45,14,271,8,,,,,,,,,,,,,,,,,,,,,,,,
333315,Photographic and Photocopying Equipment Manufacturing,Establishments,293,22,98,51,42,213,47,22,282,11,,,,,,,,,,,,,,,,,,,,,,,,
333315,Photographic and Photocopying Equipment Manufacturing,Employment,"8,024",0,198,340,562,"1,100","1,883","2,882","5,865","2,159",,,,,,,,,,,,,,,,,,,,,,,,
333315,Photographic and Photocopying Equipment Manufacturing,"Annual Payroll ($1,000)","387,036","1,062","7,125","14,638","24,797","47,622","90,816","146,472","284,910","102,126",,,,,,,,,,,,,,,,,,,,,,,,
333319,Other Commercial and Service Industry Machinery Manufacturing,Firms,"1,255",85,337,220,187,829,278,81,"1,188",67,,,,,,,,,,,,,,,,,,,,,,,,
333319,Other Commercial and Service Industry Machinery Manufacturing,Establishments,"1,357",85,337,220,187,829,284,106,"1,219",138,,,,,,,,,,,,,,,,,,,,,,,,
333319,Other Commercial and Service Industry Machinery Manufacturing,Employment,"50,795",0,790,"1,467","2,603","4,860","11,578","11,950","28,388","22,407",,,,,,,,,,,,,,,,,,,,,,,,
333319,Other Commercial and Service Industry Machinery Manufacturing,"Annual Payroll ($1,000)","2,202,201","10,240","28,316","51,834","102,038","192,428","463,486","492,087","1,148,001","1,054,200",,,,,,,,,,,,,,,,,,,,,,,,
3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Firms,"1,519",86,327,233,202,848,418,133,"1,399",120,,,,,,,,,,,,,,,,,,,,,,,,
3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Establishments,"1,813",87,327,233,202,849,431,165,"1,445",368,,,,,,,,,,,,,,,,,,,,,,,,
3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Employment,"145,774",0,751,"1,598","2,699","5,048","17,160","21,493","43,701","102,073",,,,,,,,,,,,,,,,,,,,,,,,
3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing","Annual Payroll ($1,000)","5,839,367","7,619","25,794","57,476","101,345","192,234","663,319","790,064","1,645,617","4,193,750",,,,,,,,,,,,,,,,,,,,,,,,
33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Firms,"1,519",86,327,233,202,848,418,133,"1,399",120,,,,,,,,,,,,,,,,,,,,,,,,
33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Establishments,"1,813",87,327,233,202,849,431,165,"1,445",368,,,,,,,,,,,,,,,,,,,,,,,,
33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Employment,"145,774",0,751,"1,598","2,699","5,048","17,160","21,493","43,701","102,073",,,,,,,,,,,,,,,,,,,,,,,,
33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing","Annual Payroll ($1,000)","5,839,367","7,619","25,794","57,476","101,345","192,234","663,319","790,064","1,645,617","4,193,750",,,,,,,,,,,,,,,,,,,,,,,,
333411,Air Purification Equipment Manufacturing,Firms,317,19,66,57,44,186,88,20,294,23,,,,,,,,,,,,,,,,,,,,,,,,
333411,Air Purification Equipment Manufacturing,Establishments,370,19,66,57,44,186,94,23,303,67,,,,,,,,,,,,,,,,,,,,,,,,
333411,Air Purification Equipment Manufacturing,Employment,"15,368",0,153,376,620,"1,149","3,352","3,005","7,506","7,862",,,,,,,,,,,,,,,,,,,,,,,,
333411,Air Purification Equipment Manufacturing,"Annual Payroll ($1,000)","521,014","2,483","5,090","11,944","21,450","40,967","127,849","90,927","259,743","261,271",,,,,,,,,,,,,,,,,,,,,,,,
333412,Industrial and Commercial Fan and Blower Manufacturing,Firms,137,5,18,13,19,55,49,18,122,15,,,,,,,,,,,,,,,,,,,,,,,,
333412,Industrial and Commercial Fan and Blower Manufacturing,Establishments,161,5,18,13,19,55,49,26,130,31,,,,,,,,,,,,,,,,,,,,,,,,
333412,Industrial and Commercial Fan and Blower Manufacturing,Employment,"10,367",0,34,71,248,353,"2,012","3,097","5,462","4,905",,,,,,,,,,,,,,,,,,,,,,,,
333412,Industrial and Commercial Fan and Blower Manufacturing,"Annual Payroll ($1,000)","400,821",521,"1,113","2,746","9,235","13,615","84,609","119,445","217,669","183,152",,,,,,,,,,,,,,,,,,,,,,,,
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,Firms,378,28,86,67,50,231,89,32,352,26,,,,,,,,,,,,,,,,,,,,,,,,
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,Establishments,408,29,86,67,50,232,89,37,358,50,,,,,,,,,,,,,,,,,,,,,,,,
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,Employment,"20,680",0,202,471,661,"1,334","4,042","5,210","10,586","10,094",,,,,,,,,,,,,,,,,,,,,,,,
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,"Annual Payroll ($1,000)","811,071","1,211","6,079","17,333","25,226","49,849","154,756","203,283","407,888","403,183",,,,,,,,,,,,,,,,,,,,,,,,
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Firms,705,34,157,96,89,376,193,67,636,69,,,,,,,,,,,,,,,,,,,,,,,,
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Establishments,874,34,157,96,89,376,199,79,654,220,,,,,,,,,,,,,,,,,,,,,,,,
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Employment,"99,359",0,362,680,"1,170","2,212","7,754","10,181","20,147","79,212",,,,,,,,,,,,,,,,,,,,,,,,
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,"Annual Payroll ($1,000)","4,106,461","3,404","13,512","25,453","45,434","87,803","296,105","376,409","760,317","3,346,144",,,,,,,,,,,,,,,,,,,,,,,,
3335,Metalworking Machinery Manufacturing,Firms,"8,240",391,"2,391","1,738","1,569","6,089","1,667",329,"8,085",155,,,,,,,,,,,,,,,,,,,,,,,,
3335,Metalworking Machinery Manufacturing,Establishments,"8,547",391,"2,392","1,739","1,576","6,098","1,735",431,"8,264",283,,,,,,,,,,,,,,,,,,,,,,,,
3335,Metalworking Machinery Manufacturing,Employment,"175,797",0,"5,490","11,768","21,498","38,756","63,541","40,954","143,251","32,546",,,,,,,,,,,,,,,,,,,,,,,,
3335,Metalworking Machinery Manufacturing,"Annual Payroll ($1,000)","8,193,406","26,005","177,749","438,512","900,596","1,542,862","2,927,736","2,014,775","6,485,373","1,708,033",,,,,,,,,,,,,,,,,,,,,,,,
33351,Metalworking Machinery Manufacturing,Firms,"8,240",391,"2,391","1,738","1,569","6,089","1,667",329,"8,085",155,,,,,,,,,,,,,,,,,,,,,,,,
33351,Metalworking Machinery Manufacturing,Establishments,"8,547",391,"2,392","1,739","1,576","6,098","1,735",431,"8,264",283,,,,,,,,,,,,,,,,,,,,,,,,
33351,Metalworking Machinery Manufacturing,Employment,"175,797",0,"5,490","11,768","21,498","38,756","63,541","40,954","143,251","32,546",,,,,,,,,,,,,,,,,,,,,,,,
33351,Metalworking Machinery Manufacturing,"Annual Payroll ($1,000)","8,193,406","26,005","177,749","438,512","900,596","1,542,862","2,927,736","2,014,775","6,485,373","1,708,033",,,,,,,,,,,,,,,,,,,,,,,,
333511,Industrial Mold Manufacturing,Firms,"2,255",112,601,464,468,"1,645",465,90,"2,200",55,,,,,,,,,,,,,,,,,,,,,,,,
333511,Industrial Mold Manufacturing,Establishments,"2,301",112,601,465,468,"1,646",482,108,"2,236",65,,,,,,,,,,,,,,,,,,,,,,,,
333511,Industrial Mold Manufacturing,Employment,"44,238",0,"1,354","3,161","6,409","10,924","18,147","9,253","38,324","5,914",,,,,,,,,,,,,,,,,,,,,,,,
333511,Industrial Mold Manufacturing,"Annual Payroll ($1,000)","1,942,897","7,404","46,424","125,312","269,392","448,532","839,697","414,429","1,702,658","240,239",,,,,,,,,,,,,,,,,,,,,,,,
333512,Machine Tool (Metal Cutting Types) Manufacturing,Firms,458,34,74,68,84,260,137,35,432,26,,,,,,,,,,,,,,,,,,,,,,,,
333512,Machine Tool (Metal Cutting Types) Manufacturing,Establishments,477,34,74,68,85,261,143,40,444,33,,,,,,,,,,,,,,,,,,,,,,,,
333512,Machine Tool (Metal Cutting Types) Manufacturing,Employment,"17,034",[a],[c],441,"1,183","1,789","5,435","3,724","10,948","6,086",,,,,,,,,,,,,,,,,,,,,,,,
333512,Machine Tool (Metal Cutting Types) Manufacturing,"Annual Payroll ($1,000)","986,874",(D),(D),"15,936","51,700","75,067","256,368","206,417","537,852","449,022",,,,,,,,,,,,,,,,,,,,,,,,
333513,Machine Tool (Metal Forming Types) Manufacturing,Firms,270,21,55,46,41,163,70,26,259,11,,,,,,,,,,,,,,,,,,,,,,,,
333513,Machine Tool (Metal Forming Types) Manufacturing,Establishments,279,21,55,46,41,163,75,29,267,12,,,,,,,,,,,,,,,,,,,,,,,,
333513,Machine Tool (Metal Forming Types) Manufacturing,Employment,"7,764",0,126,308,540,974,"2,764","3,391","7,129",635,,,,,,,,,,,,,,,,,,,,,,,,
333513,Machine Tool (Metal Forming Types) Manufacturing,"Annual Payroll ($1,000)","383,375","5,640","3,917","12,432","27,381","49,370","119,860","178,626","347,856","35,519",,,,,,,,,,,,,,,,,,,,,,,,
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",Firms,"3,361",140,"1,132",730,616,"2,618",592,105,"3,315",46,,,,,,,,,,,,,,,,,,,,,,,,
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",Establishments,"3,415",140,"1,133",730,617,"2,620",605,128,"3,353",62,,,,,,,,,,,,,,,,,,,,,,,,
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",Employment,"56,572",0,"2,664","4,898","8,450","16,012","21,959","12,153","50,124","6,448",,,,,,,,,,,,,,,,,,,,,,,,
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing","Annual Payroll ($1,000)","2,597,137","6,616","80,963","178,318","354,696","620,593","1,042,411","591,524","2,254,528","342,609",,,,,,,,,,,,,,,,,,,,,,,,
333515,Cutting Tool and Machine Tool Accessory Manufacturing,Firms,"1,517",66,443,353,285,"1,147",284,55,"1,486",31,,,,,,,,,,,,,,,,,,,,,,,,
333515,Cutting Tool and Machine Tool Accessory Manufacturing,Establishments,"1,591",66,443,353,287,"1,149",292,68,"1,509",82,,,,,,,,,,,,,,,,,,,,,,,,
333515,Cutting Tool and Machine Tool Accessory Manufacturing,Employment,"34,777",0,977,"2,441","3,797","7,215","10,044","7,248","24,507","10,270",,,,,,,,,,,,,,,,,,,,,,,,
333515,Cutting Tool and Machine Tool Accessory Manufacturing,"Annual Payroll ($1,000)","1,487,501","3,054","32,937","85,140","149,482","270,613","409,393","347,798","1,027,804","459,697",,,,,,,,,,,,,,,,,,,,,,,,
333516,Rolling Mill Machinery and Equipment Manufacturing,Firms,75,3,12,16,12,43,14,12,69,6,,,,,,,,,,,,,,,,,,,,,,,,
333516,Rolling Mill Machinery and Equipment Manufacturing,Establishments,78,3,12,16,12,43,14,13,70,8,,,,,,,,,,,,,,,,,,,,,,,,
333516,Rolling Mill Machinery and Equipment Manufacturing,Employment,"2,617",[a],[b],107,173,307,440,"1,204","1,951",666,,,,,,,,,,,,,,,,,,,,,,,,
333516,Rolling Mill Machinery and Equipment Manufacturing,"Annual Payroll ($1,000)","135,210",(D),(D),"4,365","8,125","14,005","19,744","67,731","101,480","33,730",,,,,,,,,,,,,,,,,,,,,,,,
333518,Other Metalworking Machinery Manufacturing,Firms,378,15,74,61,66,216,115,31,362,16,,,,,,,,,,,,,,,,,,,,,,,,
333518,Other Metalworking Machinery Manufacturing,Establishments,406,15,74,61,66,216,124,45,385,21,,,,,,,,,,,,,,,,,,,,,,,,
333518,Other Metalworking Machinery Manufacturing,Employment,"12,795",0,177,412,946,"1,535","4,752","3,981","10,268","2,527",,,,,,,,,,,,,,,,,,,,,,,,
333518,Other Metalworking Machinery Manufacturing,"Annual Payroll ($1,000)","660,412",925,"6,928","17,009","39,820","64,682","240,263","208,250","513,195","147,217",,,,,,,,,,,,,,,,,,,,,,,,
3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",Firms,763,31,145,99,128,403,199,75,677,86,,,,,,,,,,,,,,,,,,,,,,,,
3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",Establishments,912,31,145,99,128,403,211,93,707,205,,,,,,,,,,,,,,,,,,,,,,,,
3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",Employment,"87,779",0,311,696,"1,741","2,748","7,978","10,759","21,485","66,294",,,,,,,,,,,,,,,,,,,,,,,,
3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing","Annual Payroll ($1,000)","4,353,942","4,423","12,175","32,689","72,449","121,736","351,367","510,993","984,096","3,369,846",,,,,,,,,,,,,,,,,,,,,,,,
33361,"Engine, Turbine, and Power Transmission Equipment Manufacturing",Firms,763,31,145,99,128,403,199,75,677,86,,,,,,,,,,,,,,,,,,,,,,,,
33361,"Engine, Turbine, and Power Transmission Equipment Manufacturing",Establishments,912,31,145,99,128,403,211,93,707,205,,,,,,,,,,,,,,,,,,,,,,,,
33361,"Engine, Turbine, and Power Transmission Equipment Manufacturing",Employment,"87,779",0,311,696,"1,741","2,748","7,978","10,759","21,485","66,294",,,,,,,,,,,,,,,,,,,,,,,,
33361,"Engine, Turbine, and Power Transmission Equipment Manufacturing","Annual Payroll ($1,000)","4,353,942","4,423","12,175","32,689","72,449","121,736","351,367","510,993","984,096","3,369,846",,,,,,,,,,,,,,,,,,,,,,,,
333611,Turbine and Turbine Generator Set Units Manufacturing,Firms,111,8,20,13,14,55,25,15,95,16,,,,,,,,,,,,,,,,,,,,,,,,
333611,Turbine and Turbine Generator Set Units Manufacturing,Establishments,130,8,20,13,14,55,25,19,99,31,,,,,,,,,,,,,,,,,,,,,,,,
333611,Turbine and Turbine Generator Set Units Manufacturing,Employment,"16,417",[a],[b],81,193,314,"1,010","2,004","3,328","13,089",,,,,,,,,,,,,,,,,,,,,,,,
333611,Turbine and Turbine Generator Set Units Manufacturing,"Annual Payroll ($1,000)","905,473",(D),(D),"11,438","10,465","24,717","51,361","102,900","178,978","726,495",,,,,,,,,,,,,,,,,,,,,,,,
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",Firms,210,4,33,31,41,109,67,13,189,21,,,,,,,,,,,,,,,,,,,,,,,,
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",Establishments,242,4,33,31,41,109,74,22,205,37,,,,,,,,,,,,,,,,,,,,,,,,
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",Employment,"12,263",[a],[b],210,552,830,"2,957","1,989","5,776","6,487",,,,,,,,,,,,,,,,,,,,,,,,
